image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
goddess\god153.jpg,goddess,0.26354903,0.18955716,0.2887267,0.17415571,0.22869569,0.17544861,0.32589397,0.20912354,0.1770381,0.21189603,0.42592672,0.33999798,0.0902792,0.32599506,0.6585107,0.39900434,0.006400809,0.4161028,0.7645153,0.30313328,0.012066595,0.43693528,0.3248145,0.62607557,0.09525132,0.61377496,0.36990848,0.7336225,0,0.7083508,0.37838602,0.89823943,0.06931922,0.83979434
goddess\god153.jpg,goddess,0.67011076,0.21719961,0.69590884,0.19607939,0.6385392,0.20006642,0.72983855,0.22758818,0.5948975,0.23563996,0.81058943,0.3412264,0.5417768,0.3423083,0.96272147,0.38599977,0.52476597,0.40909967,0.8477736,0.28147462,0.55910057,0.35816354,0.7485378,0.60655344,0.5274425,0.6006754,0.9869466,0.6817344,0.41055003,0.6751451,0.9864338,0.93355477,0.28534502,0.9005403
goddess\god153.jpg,goddess,0.67968297,0.21658558,0.69689673,0.19880381,0.6484807,0.20208503,0.7230646,0.22822231,0.60317415,0.23430969,0.8089695,0.33220902,0.5456582,0.33456135,0.9724861,0.37185448,0.5895623,0.3906416,0.86338884,0.2760073,0.72140074,0.28370905,0.7579914,0.6023873,0.54387844,0.6039156,0.97550994,0.68763524,0.5149917,0.6943901,0.9789061,0.9362232,0.48571184,0.9258333
goddess\god153.jpg,goddess,0.96517295,0.7445299,0.9660568,0.733381,0.9680634,0.7345697,0.98503196,0.7267579,0.9848618,0.7272336,0.9993354,0.75409836,0.9832131,0.7520919,0.98507434,0.8474041,0.98192334,0.8428737,0.98162585,0.9347248,0.9790991,0.93915033,1,0.8048188,0.99583334,0.8040594,0.9890925,0.8096422,0.9864714,0.8103325,0.9753174,0.9377842,0.9719563,0.93910444
goddess\god154.jpg,goddess,0.48583943,0.2306784,0.4980236,0.20952967,0.4711064,0.21177514,0.51614267,0.22634497,0.45282197,0.23023288,0.5575044,0.34060925,0.4127766,0.33642605,0.64549553,0.35499093,0.32943314,0.3333577,0.6810478,0.24461907,0.28927708,0.20837073,0.5470283,0.589803,0.43704075,0.5904408,0.6480915,0.6648617,0.3362751,0.684705,0.68138015,0.8319776,0.30208835,0.84107643
goddess\god155.jpg,goddess,0.51482475,0.19129515,0.5287237,0.17766003,0.499221,0.1775152,0.5483694,0.19799283,0.4794673,0.19738145,0.5915899,0.28987986,0.4328498,0.28043708,0.7058584,0.30285686,0.32041007,0.28519064,0.7418857,0.2016296,0.29332224,0.1983403,0.5653232,0.50789034,0.44945306,0.50482154,0.64500475,0.65573823,0.369016,0.6612962,0.7046956,0.8185673,0.31421438,0.8209795
goddess\god156.jpg,goddess,0.48668626,0.25625846,0.49766728,0.23907171,0.47295558,0.24014583,0.5142879,0.25476754,0.45643002,0.25701103,0.5581567,0.34562284,0.41358593,0.3423766,0.64503515,0.350989,0.33445904,0.35861447,0.66826767,0.24572651,0.32008117,0.24806097,0.5494711,0.5708444,0.4363456,0.5683976,0.65079904,0.61690605,0.32756418,0.61717254,0.6942511,0.8068844,0.29402098,0.7997935
goddess\god157.jpg,goddess,0.5320246,0.21248396,0.5477718,0.18828544,0.5154238,0.19009888,0.5755342,0.19493578,0.4991611,0.19724946,0.6394739,0.3107672,0.4461843,0.3002887,0.75410897,0.3469037,0.34915397,0.3402567,0.7764998,0.20191245,0.31017572,0.21810983,0.61853486,0.5832916,0.47026923,0.57706004,0.7535596,0.61573464,0.32708278,0.6126066,0.8148872,0.85790133,0.30327156,0.84563965
goddess\god158.jpg,goddess,0.58410895,0.19418359,0.5963889,0.17661642,0.5695749,0.17539956,0.611641,0.19568194,0.54609174,0.19221587,0.6524497,0.29997864,0.4919784,0.28929257,0.735256,0.28404877,0.40789106,0.27373078,0.7641753,0.17496924,0.39626446,0.16102342,0.62701356,0.584634,0.5105399,0.5819385,0.7112955,0.6946268,0.43799958,0.6995568,0.7063637,0.88891494,0.40395233,0.8842758
goddess\god158.jpg,goddess,0.10438024,0.19071296,0.110208765,0.18540722,0.102863535,0.18434316,0.12349518,0.19098368,0.10299555,0.18859458,0.140386,0.22450113,0.096883856,0.2192989,0.15770355,0.2185443,0.07535989,0.21131176,0.1575935,0.17759739,0.06967977,0.17698057,0.12705596,0.3219176,0.09523159,0.31608304,0.13751261,0.3848898,0.07091026,0.36978707,0.15613979,0.4477949,0.08710633,0.42478278
goddess\god159.jpg,goddess,0.52867985,0.1838682,0.5424017,0.15836762,0.5135207,0.16013274,0.56316644,0.17761281,0.4957326,0.18008094,0.5977232,0.31123358,0.46837315,0.3077234,0.60834265,0.4731596,0.4686869,0.4762451,0.5550956,0.3739952,0.52182853,0.38393998,0.6036279,0.596902,0.48800603,0.5927371,0.71110487,0.67566305,0.3621021,0.676969,0.74598265,0.9336466,0.31095415,0.92441636
goddess\god160.jpg,goddess,0.5056421,0.30792373,0.526162,0.28967172,0.49852183,0.29010093,0.5815199,0.30021408,0.4985823,0.30077022,0.6489286,0.40592602,0.45839205,0.40401104,0.5976469,0.52416956,0.3900753,0.5204547,0.48193938,0.49828818,0.4535433,0.50177884,0.6102177,0.6486807,0.4603477,0.6353358,0.6239412,0.6985104,0.28283203,0.670589,0.6190971,0.91760474,0.26687205,0.8804052
goddess\god161.jpg,goddess,0.46133202,0.2346864,0.48259464,0.21014407,0.43902096,0.21230091,0.5140459,0.23058178,0.41007942,0.2346717,0.58531904,0.34838596,0.3491821,0.3554665,0.6374452,0.47979277,0.32287866,0.51021457,0.5408482,0.50678635,0.44626784,0.5102626,0.5875322,0.5870168,0.40331936,0.59144264,0.72609437,0.6348357,0.25601944,0.64199215,0.7554075,0.82526684,0.2522821,0.8305643
goddess\god162.jpg,goddess,0.5203738,0.28353184,0.51574385,0.27601796,0.5222104,0.2777855,0.50060964,0.30311617,0.5384027,0.30651903,0.48310882,0.36992252,0.5586142,0.3740285,0.50374395,0.27419037,0.53901,0.27891025,0.50957936,0.12156787,0.53634775,0.11833854,0.48485678,0.6106197,0.557694,0.6115513,0.42999548,0.703471,0.6174628,0.7125133,0.41666907,0.8890602,0.6394809,0.8881249
goddess\god163.jpg,goddess,0.49072,0.32701933,0.49706376,0.3118403,0.48148462,0.31198418,0.50655615,0.31935078,0.46873713,0.32071182,0.5296871,0.39258263,0.44659936,0.38649628,0.5562145,0.3061922,0.42674533,0.3076297,0.5714537,0.19901218,0.40850487,0.20330629,0.5272077,0.6222106,0.45659992,0.6194877,0.59348565,0.65253323,0.38239548,0.6605373,0.59498554,0.8356067,0.3790815,0.834083
goddess\god164.jpg,goddess,0.4842331,0.37374946,0.49622044,0.3571042,0.47030902,0.35870954,0.5133281,0.36618653,0.4524404,0.36800757,0.5610897,0.4451222,0.4017344,0.44002384,0.6538222,0.45921293,0.31276566,0.45789987,0.68145865,0.36360914,0.2952393,0.36559278,0.54666823,0.6345699,0.42580664,0.6327671,0.6588846,0.6648779,0.31257042,0.66804034,0.6946928,0.82640946,0.28388876,0.822939
goddess\god165.jpg,goddess,0.5013712,0.1396604,0.5145481,0.119830444,0.48736325,0.12016035,0.5324145,0.1290532,0.4691015,0.12889157,0.5883085,0.23774618,0.4162746,0.23304762,0.6847664,0.27161664,0.327657,0.2742789,0.65615237,0.16003847,0.33265066,0.16902189,0.5710975,0.51827085,0.44965956,0.51396716,0.64041764,0.6613044,0.3640848,0.6522441,0.678113,0.882663,0.36016768,0.8724736
goddess\god166.jpg,goddess,0.48744982,0.20602766,0.5011344,0.18382218,0.47368488,0.18466574,0.52159464,0.20746355,0.45691025,0.20875378,0.57521945,0.3245875,0.40653962,0.32754052,0.6617355,0.3678579,0.32597655,0.37925813,0.6902905,0.24209657,0.2972606,0.23515931,0.565354,0.5862538,0.43773896,0.58815336,0.6692371,0.69308156,0.32738128,0.703245,0.688047,0.8824565,0.29990047,0.8908327
goddess\god167.jpg,goddess,0.5000764,0.14672177,0.5115484,0.122961104,0.4883745,0.123486415,0.5279184,0.14999627,0.4742972,0.14862867,0.5662349,0.28835166,0.43131274,0.2781003,0.5817457,0.45352384,0.4253995,0.4449929,0.52022594,0.34241116,0.49019915,0.34342057,0.558982,0.59103096,0.44532463,0.5860556,0.66324866,0.65016824,0.3337041,0.65737605,0.68292403,0.91974807,0.3239441,0.92161804
goddess\god168.jpg,goddess,0.45273948,0.19585827,0.46436805,0.17832679,0.44959438,0.17831981,0.4968898,0.19316328,0.4527109,0.19313462,0.53746736,0.29525492,0.43054962,0.2931907,0.50633407,0.42397612,0.39225048,0.42504913,0.44874883,0.3558609,0.4166241,0.3480808,0.5481254,0.5228714,0.4592453,0.51635164,0.5983889,0.56890213,0.37272605,0.5377432,0.6371214,0.7998555,0.3863782,0.7601078
goddess\god169.jpg,goddess,0.5246828,0.28819332,0.51935315,0.27548927,0.5274024,0.2762721,0.50215477,0.28630435,0.5493558,0.28624073,0.4705079,0.36181697,0.5839287,0.35755745,0.41388354,0.3975959,0.63814366,0.3792286,0.37433803,0.32640564,0.6870464,0.30933386,0.48703095,0.57658935,0.5739342,0.5763538,0.42251876,0.61593944,0.6299362,0.6113705,0.38204584,0.77693903,0.67921096,0.7659279
goddess\god170.jpg,goddess,0.52582073,0.19421858,0.542705,0.17263353,0.5104907,0.17065807,0.5652518,0.1952704,0.48752773,0.18869305,0.61694294,0.32260573,0.42632478,0.30897447,0.71767277,0.36836672,0.3323513,0.36404005,0.72463834,0.25973544,0.32083088,0.2459852,0.5840309,0.6585983,0.44199944,0.6504493,0.68387055,0.7720146,0.33467367,0.756421,0.70712316,1,0.29958957,0.997842
goddess\god171.jpg,goddess,0.517855,0.27124894,0.52511626,0.25719607,0.50916713,0.257535,0.53752965,0.27138227,0.4995203,0.27347985,0.5644632,0.35012504,0.47861633,0.3482153,0.62264556,0.33842778,0.42824584,0.33488533,0.66204625,0.2827833,0.38266635,0.27368313,0.55378383,0.55764467,0.49140635,0.5561142,0.59891057,0.662155,0.43930525,0.6689104,0.61335146,0.8197503,0.4261968,0.82415265
goddess\god172.jpg,goddess,0.4615232,0.32102352,0.47578838,0.30036223,0.4441594,0.30389142,0.50069964,0.30752158,0.4234197,0.31350073,0.5604094,0.3969407,0.37724122,0.39334613,0.67670447,0.40188903,0.27336928,0.40933418,0.8038707,0.38915917,0.13371137,0.40459877,0.5442379,0.62356114,0.3997604,0.62126094,0.69272214,0.6581298,0.2522117,0.66003686,0.72755563,0.86818886,0.19752556,0.85937274
goddess\god173.jpg,goddess,0.52993107,0.27535316,0.53441674,0.2560124,0.5168666,0.25984466,0.5371793,0.26929143,0.48949775,0.27408728,0.56522906,0.3831401,0.44204924,0.37185025,0.6138556,0.481022,0.40744975,0.4750313,0.6650298,0.5506255,0.34917054,0.5523688,0.55236244,0.5737318,0.45527613,0.5702468,0.6604666,0.59291184,0.35136318,0.60043746,0.6712097,0.76516926,0.35711795,0.7625918
goddess\god174.jpg,goddess,0.5190341,0.3103955,0.5259304,0.29467404,0.5111897,0.29427636,0.5379114,0.3106128,0.499908,0.31051126,0.5690179,0.4006419,0.46649048,0.3932278,0.617554,0.432099,0.42549402,0.41821483,0.6256455,0.3280554,0.41665232,0.3177075,0.5555623,0.616346,0.4800998,0.6137101,0.61221296,0.6357539,0.41955522,0.64458686,0.62066036,0.8292627,0.41406363,0.8326526
goddess\god175.jpg,goddess,0.5364628,0.31251973,0.5514371,0.29502448,0.52091265,0.29518437,0.5712822,0.30949163,0.50000113,0.30788583,0.62381613,0.405775,0.43841338,0.39574388,0.72065157,0.43572795,0.3478286,0.42367,0.72661513,0.32529452,0.34199867,0.31651452,0.5997325,0.61821014,0.46128854,0.6142651,0.7167113,0.6520916,0.343675,0.65239173,0.7415436,0.83077574,0.32847404,0.825904
goddess\god176.jpg,goddess,0.5034669,0.4082098,0.51277167,0.3932218,0.49339175,0.392918,0.53012085,0.40452343,0.48266083,0.40432817,0.5663003,0.4787243,0.44963753,0.47400248,0.6304394,0.47129738,0.38667923,0.4692444,0.6417233,0.37208006,0.3831428,0.36311397,0.5530286,0.68009037,0.46632966,0.6771918,0.6221587,0.7541243,0.38943344,0.7569953,0.6475135,0.92284036,0.3736514,0.92072624
goddess\god177.jpg,goddess,0.5173713,0.11234486,0.53215903,0.08768841,0.50008833,0.09000235,0.55298436,0.12730725,0.47779018,0.12858884,0.6093478,0.27188322,0.41804117,0.25579646,0.7216072,0.33191785,0.3153167,0.30777776,0.7729791,0.14732613,0.27970105,0.1531189,0.5917792,0.5771026,0.4389049,0.572661,0.7527646,0.5809812,0.30668047,0.586133,0.778821,0.86161435,0.24065566,0.85418695
goddess\god178.jpg,goddess,0.5012827,0.38330394,0.5182761,0.3624018,0.47936314,0.36509413,0.5466594,0.37554154,0.45426583,0.38118863,0.5929611,0.45858946,0.41468805,0.4500971,0.6490905,0.33032155,0.3530363,0.3267578,0.678669,0.18878789,0.34297433,0.19725336,0.5790905,0.697221,0.42172197,0.6941727,0.76669985,0.68071246,0.25914398,0.69138443,0.76299816,0.8954893,0.1781555,0.8820177
goddess\god179.jpg,goddess,0.51224816,0.23409738,0.50254107,0.21992758,0.51509905,0.22152127,0.45845145,0.23402351,0.54646945,0.23559184,0.40467313,0.32722726,0.6089708,0.32369542,0.27158275,0.3182983,0.72210234,0.2910969,0.1881205,0.20607787,0.78213596,0.15055026,0.42736366,0.62322766,0.5903244,0.620684,0.30014485,0.63496387,0.72702664,0.62324494,0.12800695,0.8592305,0.8472489,0.8480718
goddess\god180.jpg,goddess,0.5309231,0.21110466,0.5406259,0.19111727,0.5183549,0.19258074,0.55678606,0.20884293,0.5036577,0.21267678,0.597937,0.3063624,0.46038744,0.30063087,0.66621226,0.3290674,0.3880532,0.32164884,0.6882549,0.2302503,0.3478434,0.20935766,0.5812438,0.56185573,0.47493184,0.55784416,0.67458475,0.60263455,0.37334967,0.609555,0.69583076,0.8419465,0.362496,0.8385798
goddess\god181.jpg,goddess,0.5027966,0.19982831,0.5202633,0.17904477,0.4828016,0.18044452,0.544951,0.20162818,0.45585373,0.20206428,0.61011887,0.3222639,0.37912378,0.29914325,0.7595888,0.31594238,0.23487054,0.26760462,0.7530426,0.15156798,0.22486115,0.13899784,0.5752902,0.59903663,0.3908295,0.59261817,0.7760007,0.6364257,0.2371134,0.6473292,0.86732084,0.8910082,0.16819414,0.8904014
goddess\god182.jpg,goddess,0.46923062,0.14048746,0.4945711,0.11762094,0.46000174,0.11673526,0.540187,0.15031241,0.4558269,0.14186452,0.5798663,0.28943413,0.4273656,0.27012867,0.64337367,0.4433648,0.38402727,0.41562584,0.79104656,0.46702236,0.26594028,0.4441094,0.5647539,0.55971885,0.41413057,0.5484175,0.7609388,0.6608462,0.20956805,0.634667,0.90875274,0.8956792,0.14587681,0.86683834
goddess\god183.jpg,goddess,0.4613628,0.19181782,0.48062715,0.1674646,0.44175035,0.16861314,0.5090022,0.18189739,0.41592503,0.18239011,0.5752163,0.30441302,0.3483136,0.2941618,0.69747436,0.32134354,0.23855285,0.31787536,0.7134302,0.15096132,0.18907993,0.1836052,0.5446569,0.6179385,0.37688568,0.6124206,0.6762284,0.68980265,0.25708324,0.6853018,0.69978946,0.9108042,0.24452779,0.89689636
goddess\god184.jpg,goddess,0.5034669,0.4082098,0.51277167,0.3932218,0.49339175,0.392918,0.53012085,0.40452343,0.48266083,0.40432817,0.5663003,0.4787243,0.44963753,0.47400248,0.6304394,0.47129738,0.38667923,0.4692444,0.6417233,0.37208006,0.3831428,0.36311397,0.5530286,0.68009037,0.46632966,0.6771918,0.6221587,0.7541243,0.38943344,0.7569953,0.6475135,0.92284036,0.3736514,0.92072624
goddess\god185.jpg,goddess,0.5038251,0.3097566,0.51387143,0.28818464,0.49277323,0.29126745,0.5282627,0.2989729,0.4766227,0.30155307,0.5686962,0.4100488,0.434977,0.40066528,0.5924063,0.5292574,0.41861466,0.52124774,0.53418416,0.5195292,0.4745069,0.523798,0.55627793,0.6529273,0.4516386,0.64886177,0.64232457,0.6871833,0.36601883,0.6912298,0.637581,0.8833621,0.3600554,0.87575734
goddess\god186.jpg,goddess,0.46639124,0.18510352,0.48040667,0.16173516,0.4510754,0.16339265,0.50292003,0.1785602,0.43163896,0.18162112,0.540536,0.3120331,0.39627916,0.3139397,0.5691048,0.46283415,0.37497473,0.46317387,0.6188556,0.573017,0.33073983,0.58036596,0.52598476,0.55405694,0.40866986,0.5589207,0.6511461,0.6484752,0.29760236,0.6874415,0.6484634,0.7900188,0.2697636,0.8347943
goddess\god187.jpg,goddess,0.5056421,0.30792373,0.526162,0.28967172,0.49852183,0.29010093,0.5815199,0.30021408,0.4985823,0.30077022,0.6489286,0.40592602,0.45839205,0.40401104,0.5976469,0.52416956,0.3900753,0.5204547,0.48193938,0.49828818,0.4535433,0.50177884,0.6102177,0.6486807,0.4603477,0.6353358,0.6239412,0.6985104,0.28283203,0.670589,0.6190971,0.91760474,0.26687205,0.8804052
goddess\god188.jpg,goddess,0.419615,0.14215599,0.440394,0.123791955,0.4124286,0.122370526,0.4843856,0.15415032,0.40791455,0.14619485,0.5443047,0.28025067,0.36181486,0.26187629,0.6813811,0.33534306,0.26398435,0.3189859,0.83818895,0.33005726,0.14609066,0.31692258,0.5104016,0.55600345,0.35532203,0.5461828,0.68993574,0.6510235,0.18982917,0.6324006,0.8050877,0.89596784,0.12896308,0.8763099
goddess\god189.jpg,goddess,0.46133202,0.2346864,0.48259464,0.21014407,0.43902096,0.21230091,0.5140459,0.23058178,0.41007942,0.2346717,0.58531904,0.34838596,0.3491821,0.3554665,0.6374452,0.47979277,0.32287866,0.51021457,0.5408482,0.50678635,0.44626784,0.5102626,0.5875322,0.5870168,0.40331936,0.59144264,0.72609437,0.6348357,0.25601944,0.64199215,0.7554075,0.82526684,0.2522821,0.8305643
goddess\god190.jpg,goddess,0.51482475,0.19129515,0.5287237,0.17766003,0.499221,0.1775152,0.5483694,0.19799283,0.4794673,0.19738145,0.5915899,0.28987986,0.4328498,0.28043708,0.7058584,0.30285686,0.32041007,0.28519064,0.7418857,0.2016296,0.29332224,0.1983403,0.5653232,0.50789034,0.44945306,0.50482154,0.64500475,0.65573823,0.369016,0.6612962,0.7046956,0.8185673,0.31421438,0.8209795
goddess\god191.jpg,goddess,0.54178333,0.15162544,0.5566409,0.12902527,0.52602136,0.12924452,0.5747804,0.14203684,0.5026274,0.13894628,0.62258023,0.2631088,0.4413554,0.24658866,0.7367433,0.3087327,0.33463776,0.28882098,0.7699605,0.18539187,0.30456683,0.16884315,0.60107756,0.5582018,0.46157867,0.55281746,0.7315191,0.6647432,0.33446595,0.6619855,0.80730706,0.92099315,0.29622054,0.9136186
goddess\god192.jpg,goddess,0.67026585,0.24453597,0.6811959,0.2244072,0.66035116,0.22298266,0.6993219,0.24858543,0.6480095,0.24201499,0.72749734,0.37002733,0.6051014,0.341317,0.7858178,0.4396826,0.5326802,0.36730304,0.8153925,0.32195362,0.5212146,0.25130263,0.692365,0.6355374,0.596229,0.6280392,0.78608644,0.7147168,0.528426,0.731729,0.79879296,0.9099328,0.47907323,0.9106464
goddess\god193.jpg,goddess,0.48744982,0.20602766,0.5011344,0.18382218,0.47368488,0.18466574,0.52159464,0.20746355,0.45691025,0.20875378,0.57521945,0.3245875,0.40653962,0.32754052,0.6617355,0.3678579,0.32597655,0.37925813,0.6902905,0.24209657,0.2972606,0.23515931,0.565354,0.5862538,0.43773896,0.58815336,0.6692371,0.69308156,0.32738128,0.703245,0.688047,0.8824565,0.29990047,0.8908327
goddess\god194.jpg,goddess,0.4962342,0.15788773,0.51026654,0.13254824,0.48067573,0.13620088,0.5292098,0.14844573,0.45954663,0.15367049,0.58906376,0.27576077,0.39866006,0.27344486,0.6318257,0.40626657,0.36088347,0.42282283,0.5245947,0.3633082,0.45954275,0.37750632,0.57559484,0.55299854,0.42120922,0.54859334,0.7063376,0.63252735,0.26887584,0.62713253,0.7414716,0.8775423,0.23296946,0.8587722
goddess\god195.jpg,goddess,0.48712948,0.23683141,0.49939495,0.21436924,0.4717999,0.21992055,0.5163892,0.23052543,0.45182732,0.23906225,0.5786087,0.33511713,0.39055973,0.33157372,0.619274,0.41890356,0.35480145,0.4180493,0.52641356,0.39992824,0.46184248,0.39624918,0.5706949,0.57708156,0.41303182,0.57802105,0.7202764,0.6276571,0.2738069,0.64021945,0.7619486,0.8488911,0.24922287,0.8464432
goddess\god196.jpg,goddess,0.4536221,0.2551072,0.44436598,0.23908727,0.43982822,0.24521717,0.43613538,0.26106846,0.40781486,0.2759146,0.49051592,0.35492143,0.37611657,0.38612092,0.47790706,0.41715705,0.39264086,0.52239364,0.40655467,0.53846586,0.43690795,0.54988694,0.5841175,0.5795902,0.46799988,0.5982305,0.73079103,0.6221233,0.33532098,0.62364876,0.7807622,0.8231423,0.30362454,0.83977
goddess\god197.jpg,goddess,0.5285312,0.47145692,0.5341232,0.45323715,0.51703197,0.4615192,0.5410809,0.4363257,0.49251747,0.44911364,0.5706061,0.4718018,0.44809115,0.4701851,0.6349344,0.5226694,0.39283487,0.5325344,0.6580368,0.60995066,0.36318192,0.6185214,0.5559407,0.6318425,0.4625003,0.63156134,0.6461087,0.6427637,0.3673729,0.65809023,0.6765928,0.82858855,0.35362238,0.82167923
goddess\god198.jpg,goddess,0.7055143,0.22309157,0.71528214,0.20824999,0.6936487,0.20961921,0.72991806,0.23346363,0.680215,0.2362152,0.77789277,0.32859513,0.63368636,0.3233506,0.85413206,0.339739,0.5637808,0.33488357,0.8695162,0.23862165,0.55254424,0.23466466,0.7618226,0.55219615,0.65346086,0.5488402,0.84421664,0.65727264,0.5587331,0.65845174,0.858436,0.81456745,0.5491684,0.80622697
goddess\god199.jpg,goddess,0.48474663,0.36567065,0.5053645,0.35089365,0.46542275,0.3509841,0.53953516,0.3575012,0.43892157,0.3580931,0.5961249,0.4426223,0.3841716,0.44236735,0.62512827,0.5543308,0.36475447,0.55595493,0.52128077,0.48271784,0.45269224,0.47491965,0.56324834,0.62570924,0.4063728,0.6227015,0.59693444,0.72624254,0.31093013,0.7173462,0.65088826,0.7671235,0.3623004,0.7590105
goddess\god199.jpg,goddess,0.4823712,0.3681288,0.5070234,0.35194108,0.4655909,0.3490231,0.54143393,0.36588305,0.4413914,0.35733935,0.61469865,0.4460498,0.36281553,0.43798453,0.62634724,0.5550024,0.34711033,0.5556444,0.52767915,0.4823801,0.4509934,0.4764705,0.63081944,0.6319611,0.41329876,0.6280674,0.7984671,0.6996415,0.15717416,0.6949724,0.87362564,0.8660391,0.1375225,0.8719327
goddess\god200.jpg,goddess,0.40231854,0.17916362,0.4119192,0.15712431,0.38955793,0.15910976,0.42750138,0.17829217,0.3719016,0.18232128,0.4650835,0.2839655,0.33443767,0.2762604,0.5381257,0.2660445,0.26974934,0.25632152,0.5734068,0.14873654,0.22779699,0.14203705,0.44848156,0.5639897,0.34907743,0.5596986,0.5351068,0.64287794,0.26326728,0.6441032,0.55235565,0.88201,0.23771212,0.8649519
tree\tree001.jpg,tree,0.37592432,0.16967678,0.37974378,0.15632194,0.36317036,0.16185917,0.3787321,0.16250096,0.33467084,0.17119613,0.41170374,0.22949916,0.30579284,0.22477284,0.4366071,0.28563297,0.33367562,0.29911214,0.40361857,0.250532,0.38468412,0.2562103,0.39590117,0.35932332,0.32054588,0.34238973,0.37267992,0.4682799,0.23890081,0.38550532,0.37638366,0.5422311,0.32753554,0.41178083
tree\tree001.jpg,tree,0.7613544,0.6656734,0.76751006,0.6604401,0.75503564,0.6605209,0.7759158,0.6660725,0.74522233,0.6661147,0.7963041,0.70067436,0.72957563,0.6989692,0.8126923,0.7374479,0.7122378,0.73719746,0.774761,0.72293466,0.74671364,0.72358227,0.78031576,0.78236103,0.7367855,0.77962863,0.766743,0.8481344,0.71281224,0.8390428,0.7609808,0.90945476,0.7384825,0.8949417
tree\tree002.jpg,tree,0.44816548,0.24758217,0.4602924,0.23570591,0.43185684,0.23362038,0.48465183,0.2423713,0.41683272,0.24365322,0.5322963,0.31833145,0.36741325,0.34293464,0.6103132,0.23552111,0.3218651,0.22791012,0.67669296,0.13104177,0.2672846,0.12026663,0.5210728,0.54977626,0.41837114,0.5829099,0.62652344,0.6258613,0.46051103,0.7718328,0.49024808,0.6946691,0.45793566,0.895949
tree\tree003.jpg,tree,0.4721258,0.2628047,0.49807546,0.25874358,0.45525083,0.2474198,0.5157615,0.27523217,0.4195951,0.2551351,0.55540437,0.3132244,0.361762,0.33813027,0.5552192,0.19479828,0.44246715,0.22371073,0.49772158,0.10454087,0.43906364,0.1151154,0.58798474,0.543496,0.43538707,0.5742565,0.7592533,0.60264695,0.48015866,0.72705954,0.5152263,0.66492033,0.457507,0.88428354
tree\tree004.jpg,tree,0.51989734,0.2500035,0.53789705,0.2325964,0.50389296,0.23797387,0.55843484,0.24456267,0.47444013,0.25060037,0.61617744,0.34983152,0.41122925,0.33349416,0.62975264,0.4512024,0.39361647,0.4483798,0.52676505,0.39941683,0.47271362,0.4044177,0.56953377,0.5503994,0.43069056,0.52606314,0.5365604,0.7247609,0.33173937,0.6242174,0.57416415,0.80524033,0.5162563,0.64756787
tree\tree005.jpg,tree,0.515206,0.112799734,0.52500534,0.09085595,0.49417797,0.105955146,0.5463643,0.09729183,0.46434933,0.12401845,0.61881346,0.24364315,0.417694,0.22891779,0.63394594,0.32902095,0.37614843,0.33563012,0.5390835,0.32723704,0.46331647,0.3390446,0.5650959,0.51398337,0.43435055,0.48076588,0.5178408,0.7400145,0.33971685,0.59554684,0.5253812,0.9044236,0.45080903,0.6417593
tree\tree006.jpg,tree,0.46971312,0.25841576,0.47683161,0.25151166,0.45907372,0.24713136,0.49109602,0.26351988,0.4481333,0.26226422,0.5137299,0.30341783,0.42289615,0.33134142,0.501742,0.17388196,0.456917,0.17047872,0.4879188,0.07506107,0.46917638,0.0890147,0.51943386,0.5299989,0.45028335,0.5691696,0.60527813,0.58549476,0.46311125,0.769695,0.49436703,0.65663296,0.47921044,0.9224927
tree\tree007.jpg,tree,0.54767424,0.24063075,0.55979294,0.23035002,0.5318469,0.23564658,0.57215655,0.24664162,0.5091743,0.25375044,0.6031427,0.32448804,0.48318037,0.31114414,0.625408,0.2003059,0.4605562,0.20867503,0.63383985,0.10514097,0.44390953,0.103067376,0.5649781,0.53479654,0.4816651,0.50940627,0.527416,0.7139365,0.39372116,0.6128494,0.53405786,0.803429,0.52517635,0.6420324
tree\tree008.jpg,tree,0.5013099,0.24229518,0.50842464,0.2345389,0.49368677,0.22913322,0.520545,0.24934036,0.4850245,0.24417765,0.5446813,0.30578324,0.4556396,0.3275747,0.5629124,0.1898101,0.45682025,0.18781336,0.5275332,0.10526653,0.49358258,0.10114106,0.5440486,0.5443717,0.48416764,0.57669896,0.6001185,0.6161812,0.50637347,0.7690819,0.52322006,0.65824425,0.5117052,0.88019663
tree\tree009.jpg,tree,0.52917695,0.13042027,0.53925467,0.10880047,0.51968676,0.11628886,0.5547834,0.123626165,0.5102535,0.13521169,0.6034668,0.2575935,0.47192287,0.2341219,0.6152453,0.36512473,0.45720404,0.34559384,0.5638266,0.3096493,0.51320726,0.3109404,0.56306195,0.49011523,0.4742752,0.45020112,0.52380365,0.70567083,0.39089048,0.54806334,0.5387402,0.84018093,0.50415665,0.5863762
